start station latitude,start station longitude,end station latitude,end station longitude
40.7284186,-73.98713956,40.73314259,-73.97573881
40.74731,-73.95451,40.74232744,-73.95411749
40.72210379,-73.99724901,40.75899656,-73.96865398
40.75992262,-73.97648516,40.75968085,-73.97031366
40.73223272,-73.98889957,40.74275383,-74.00747359
40.74177603,-74.00149746,40.75992262,-73.97648516
40.76087502,-74.00277668,40.71754834,-74.01322069
40.7770575,-73.97898475,40.77163851,-73.98261428
40.71219906,-73.97948148,40.71739973,-73.98016555
40.73726186,-73.99238967,40.72710258,-74.00297088
40.73726186,-73.99238967,40.72710258,-74.00297088
40.68763155,-74.0016256,40.700469,-73.991454
40.68763155,-74.0016256,40.700469,-73.991454
40.75216528,-73.97992194,40.7489006,-73.97604882
40.72502876,-73.99069656,40.71427487,-73.98990025
40.74025878,-73.98409214,40.75001986,-73.96905301
40.68962189,-73.98304269,40.6786115,-73.99037292
40.721319,-74.010065,40.7941654,-73.974124
40.76695317,-73.98169333,40.77246068,-73.9468208
40.68763155,-74.0016256,40.700469,-73.991454
40.744023,-73.976056,40.73381219,-73.98054421
40.74317449,-74.00366443,40.74487634,-73.99529885
40.771522,-73.990541,40.76087502,-74.00277668
40.73827428,-73.98751968,40.73381219,-73.98054421
40.73492695,-73.99200509,40.72740794,-73.98142006
40.71622644,-73.98261206,40.72229346,-73.99147535
40.72521311,-73.97768752,40.70122128,-74.01234218
40.7292365,-73.99086803,40.7037992,-74.00838676
40.72955361,-73.98057249,40.7381765,-73.97738662
40.72621788,-73.98379855,40.7292365,-73.99086803
40.73454567,-73.99074142,40.72502876,-73.99069656
40.6849668,-73.98620772,40.68094472,-73.97567332
40.72521311,-73.97768752,40.70122128,-74.01234218
40.72953837,-73.98426726,40.72217444,-73.98368779
40.74161,-73.96044,40.74718234,-73.9432635
40.70853074,-73.96408963,40.69474881,-73.98362464
40.75797322,-73.96603308,40.70355377,-74.00670227
40.74025878,-73.98409214,40.75001986,-73.96905301
40.72706363,-73.99662137,40.72779126,-73.98564945
40.78720869,-73.98128127,40.72771408,-74.01129574
40.75660359,-73.9979009,40.73224119,-74.00026394
40.73532427,-73.99800419,40.73047309,-73.98672378
40.76695317,-73.98169333,40.7643971,-73.97371465
40.74487634,-73.99529885,40.7292365,-73.99086803
40.73172428,-74.00674436,40.72710258,-74.00297088
40.73047309,-73.98672378,40.74317449,-74.00366443
40.74161,-73.96044,40.74718234,-73.9432635
40.722055,-73.989111,40.70281858,-73.98765762
40.74780373,-73.9734419,40.71260486,-73.96264403
40.78057799,-73.98562431,40.76087502,-74.00277668
40.74780373,-73.9734419,40.73704984,-73.99009296
40.78057799,-73.98562431,40.76087502,-74.00277668
40.701907,-74.013942,40.7158155,-73.99422366
40.714215,-73.981346,40.7381765,-73.97738662
40.74971775,-74.00295035,40.74487634,-73.99529885
40.701907,-74.013942,40.7158155,-73.99422366
40.686312,-73.935775,40.69363137,-73.96223558
40.77492513,-73.98266566,40.7919557,-73.968087
40.77565541,-73.95068615,40.759107,-73.959223
40.75018156,-74.00218427,40.66514682,-73.97637606
