"MULTILINESTRING ((-74.00899480218243 40.60344980756744, -74.01001679994125 40.602469910230965))",2,6
"MULTILINESTRING ((-73.86574680540055 40.82101180077488, -73.86582778414416 40.82108981266788))",1,6
"MULTILINESTRING ((-73.90107383264603 40.89946840447421, -73.90187459864993 40.900662192823276, -73.90197068799606 40.90073004514756))",3,6
"MULTILINESTRING ((-73.89648563742375 40.81963499858082, -73.89633881255023 40.81977704632929, -73.89620875315813 40.819931274435945, -73.89609791511187 40.82009590270982, -73.89600831650499 40.820268789215625, -73.8959414081078 40.82044749531838, -73.89589797651657 40.82062944641455, -73.89587814383127 40.82081198637368, -73.89588135872874 40.82099257470512))",4,6
"MULTILINESTRING ((-74.19829674338786 40.552084623087, -74.1991047461606 40.551906352428986))",2,6
"MULTILINESTRING ((-73.873438875993 40.6805925733875, -73.87136685946818 40.68089332580162))",1,6
"MULTILINESTRING ((-73.95400505145118 40.80131895930336, -73.95542502648401 40.80191650991079, -73.95553243943236 40.80196183385364, -73.95677811148789 40.80248744578722))",5,6
"MULTILINESTRING ((-73.98856096774615 40.696278014135785, -73.98800086013019 40.69625675802802, -73.98772255355091 40.696246195395375, -73.98710009498146 40.69622256844561))",1,6
"MULTILINESTRING ((-73.93930043129859 40.83660697087645, -73.94010227609465 40.83694508452738))",2,6
"MULTILINESTRING ((-73.8295664057161 40.8556208165554, -73.82908318706008 40.85567601369615, -73.82860197165324 40.855717847594704))",1,6
"MULTILINESTRING ((-73.90249948554857 40.88607894207792, -73.90315588498387 40.88651136808393))",1,6
"MULTILINESTRING ((-73.88544959442618 40.84175154480627, -73.88428290408602 40.841175919065776))",1,6
"MULTILINESTRING ((-73.92383711577652 40.807809318888836, -73.92337286163279 40.808431671851885))",1,6
"MULTILINESTRING ((-73.94247258578072 40.71902198208448, -73.94267742070322 40.72027691812091))",2,6
"MULTILINESTRING ((-73.99433266716719 40.63996697140235, -73.99199027900252 40.63859711628344))",1,6
"MULTILINESTRING ((-73.90428792777072 40.69327806824512, -73.90386600541092 40.69303571222943, -73.90354057071892 40.69284878179592))",2,6
"MULTILINESTRING ((-74.01357203468916 40.62772787701898, -74.01428474526321 40.62724714740842))",1,6
"MULTILINESTRING ((-73.90883023391412 40.64729840090121, -73.90818418029889 40.646719196089705))",1,6
"MULTILINESTRING ((-73.85851807917473 40.89133736633574, -73.85563761683562 40.89042107599307))",1,6
"MULTILINESTRING ((-73.90377394897453 40.6416528569398, -73.90248169311431 40.64048807233408))",2,6
"MULTILINESTRING ((-73.85524605965529 40.874738566835404, -73.85278034331049 40.87395322852299))",1,6
"MULTILINESTRING ((-73.98466330944478 40.70303195730502, -73.98274131783624 40.70296495992677))",1,6
"MULTILINESTRING ((-73.9589252726127 40.651211550097756, -73.95870789888986 40.65038727328024))",1,6
"MULTILINESTRING ((-73.89192126456953 40.859244854472614, -73.89170205235246 40.85956921324198, -73.8913476827649 40.859872089346794, -73.89112568830753 40.86006182450713))",291,6
"MULTILINESTRING ((-73.92532729013507 40.64159037432785, -73.925186190492 40.642397291017325))",140,6
"MULTILINESTRING ((-73.92715908724318 40.67714805954802, -73.92703550284341 40.6771410925003, -73.92661317074676 40.677117265976655, -73.92513162698475 40.6770342119659, -73.92506282731675 40.6770303579303, -73.92479192219689 40.677015169507925))",11,6
"MULTILINESTRING ((-74.07904543377941 40.57981770297528, -74.07838179988477 40.579472283895164))",33,6
"MULTILINESTRING ((-73.89270581271343 40.63177646682904, -73.89208661798516 40.632185929958034))",5,6
"MULTILINESTRING ((-73.98672137900418 40.7159522515297, -73.9864275218306 40.71586424386242, -73.98623706325769 40.71580720263404, -73.98586696984746 40.71569636002753))",5,6
"MULTILINESTRING ((-73.93823784636196 40.63459056386966, -73.93799799796582 40.63224680631193))",1,6
"MULTILINESTRING ((-74.00120475889287 40.7338430920919, -74.0013887854462 40.73448281952688))",3,6
"MULTILINESTRING ((-74.0229098970756 40.63610746601653, -74.0203921699701 40.63496479444601))",1,6
"MULTILINESTRING ((-73.9659960285776 40.58322205043911, -73.96539304074702 40.583130539222246))",30,6
"MULTILINESTRING ((-73.93284657358883 40.65647848154931, -73.93270619049753 40.65521565878351))",5,6
"MULTILINESTRING ((-73.87817546958672 40.84261769604501, -73.8773390723824 40.84399175505793))",5,6
"MULTILINESTRING ((-73.96174521863563 40.6424243321202, -73.96138536962751 40.640525126503796))",6,6
"MULTILINESTRING ((-73.93923947617579 40.83929546176079, -73.93987540373004 40.83956633068457))",6,6
"MULTILINESTRING ((-73.99396748336547 40.612172947978436, -73.99176641323803 40.61084597393373))",6,6
"MULTILINESTRING ((-74.1140742865329 40.62458176951466, -74.11393395794077 40.62433020442793))",2,6
"MULTILINESTRING ((-73.86272273399078 40.83292068300378, -73.8626519972144 40.83309396884467, -73.86278170313271 40.833673403078606))",13,6
"MULTILINESTRING ((-74.15087153204313 40.554578778618335, -74.15168907094778 40.55435807982312))",2,6
"MULTILINESTRING ((-73.9536891603368 40.6655491914109, -73.952305566063 40.66547356803155))",2,6
"MULTILINESTRING ((-74.00576536000578 40.68516115367593, -74.00517907579888 40.68499722468207))",8,6
"MULTILINESTRING ((-73.98616358068455 40.726398231910515, -73.98395787532905 40.725472771655355))",2,6
"MULTILINESTRING ((-73.84640766409363 40.87055430068616, -73.84608957133447 40.87038977190817))",1,6
"MULTILINESTRING ((-73.9340985820164 40.85102128615728, -73.93508324971299 40.851434233596805))",2,6
"MULTILINESTRING ((-74.09430507418472 40.64015556111019, -74.093147660078 40.64034139951181))",3,6
"MULTILINESTRING ((-73.90702277535696 40.677312301400235, -73.90601637243822 40.677257128998995))",1,6
"MULTILINESTRING ((-73.90923892584425 40.88845041129011, -73.90910942147735 40.888721157884966))",1,6
"MULTILINESTRING ((-73.92326135297446 40.621600683600754, -73.92300753155868 40.619192863386054))",1,6
"MULTILINESTRING ((-73.93600679221925 40.6974053957477, -73.93522264436727 40.696986544629155))",1,6
"MULTILINESTRING ((-74.14356674413247 40.63187827858653, -74.1437178793343 40.63142401112389))",2,6
"MULTILINESTRING ((-73.86703824201533 40.875212040841554, -73.86707405366917 40.875267408037175, -73.86704951454192 40.87597616318974, -73.86703816427242 40.87617060177179, -73.8670392846406 40.87619076125559, -73.86704205461552 40.87624057787094, -73.86704445410987 40.87628373335023, -73.8670479857061 40.876347255049005, -73.86706424862525 40.876639737014635, -73.86706724150196 40.87669355181466, -73.86709207893625 40.87714021958592))",1,6
"MULTILINESTRING ((-73.92316966710699 40.69012340599072, -73.92280702359574 40.68992392484199))",5,6
"MULTILINESTRING ((-73.99019344452967 40.608911540366314, -73.98796510275173 40.60756553534152))",2,6
"MULTILINESTRING ((-73.95511384925135 40.78592502837945, -73.95361305245609 40.78529357021818))",4,6
"MULTILINESTRING ((-73.85538662464616 40.898876213457655, -73.85410597855434 40.90048855057149))",1,6
"MULTILINESTRING ((-73.94798146383806 40.70544151795294, -73.94626465977882 40.705604213687934))",1,6
"MULTILINESTRING ((-73.94467601926972 40.791569539732905, -73.94369232569318 40.79115475384891))",1,6
"MULTILINESTRING ((-74.08942032212816 40.620307340060236, -74.08969145402902 40.620070026888854, -74.0898592609838 40.61990106425074))",1,6
"MULTILINESTRING ((-74.00949386579575 40.71799488394706, -74.01052622386712 40.71811457990293))",3,6
"MULTILINESTRING ((-73.88579497841266 40.665994055127875, -73.8855636451942 40.66514048671238))",1,6
"MULTILINESTRING ((-74.00546283731877 40.732448063759605, -74.00586609867423 40.73314653180067))",1,6
"MULTILINESTRING ((-74.03404330705281 40.6233631942251, -74.03432262014285 40.622682209635734))",1,6
"MULTILINESTRING ((-74.2390123599997 40.50002464974975, -74.23873104388181 40.49920805107293))",1,6
"MULTILINESTRING ((-74.00679656203678 40.67794444869933, -74.00710699816486 40.677676625177135, -74.00718438557116 40.67760986024352, -74.00803912172867 40.67687243279127))",1,6
"MULTILINESTRING ((-73.89631315736122 40.867038575444596, -73.89544263444313 40.86660208839245))",4,6
"MULTILINESTRING ((-73.99042080141508 40.59710383401847, -73.99238931277299 40.59521084868341))",2,6
"MULTILINESTRING ((-73.94127013748538 40.717696562555346, -73.94183620925426 40.71692291536269))",1,6
"MULTILINESTRING ((-73.74449990110541 40.607885307722626, -73.74544091797291 40.607721230527034))",3,6
"MULTILINESTRING ((-73.9331535826567 40.623201637462444, -73.93312139132976 40.622821725252535))",1,6
"MULTILINESTRING ((-73.88776506305007 40.83736998204759, -73.88761978701336 40.83762109802337))",225,6
"MULTILINESTRING ((-74.11325818664302 40.56709380667929, -74.11382012901908 40.566528306587315))",55,6
"MULTILINESTRING ((-73.87922242604563 40.843207296967655, -73.87909082261125 40.84313429143299))",43,6
"MULTILINESTRING ((-73.93200463067951 40.630463595376675, -73.93148117244205 40.630939758075236, -73.93112370986975 40.631264920656655))",140,6
"MULTILINESTRING ((-73.9589832800778 40.6837499156538, -73.95625781824106 40.68406574862167))",8,6
"MULTILINESTRING ((-73.87710265445756 40.664222668635325, -73.87664770486325 40.66439410878781))",117,6
"MULTILINESTRING ((-73.95747834247767 40.72916950647684, -73.95395676103642 40.72950278139916))",1,6
"MULTILINESTRING ((-73.93768600458877 40.801140916011825, -73.93545026001007 40.800194904975264))",6,6
"MULTILINESTRING ((-73.98353500830576 40.7260527839608, -73.98121129606587 40.72507280022513))",1,6
"MULTILINESTRING ((-73.90887602798483 40.623327470636376, -73.90767124724783 40.62224431242385))",1,6
"MULTILINESTRING ((-74.00298147054873 40.72330841417212, -74.0036354589967 40.72368202620902))",36,6
"MULTILINESTRING ((-74.0035348064733 40.7174469526471, -74.0033889501815 40.717619227413024, -74.00304533455164 40.71802581613756))",6,6
"MULTILINESTRING ((-73.98979085401614 40.75723313141628, -73.99263301203591 40.75842968680785))",16,6
"MULTILINESTRING ((-73.90072129284468 40.816764183918934, -73.89994769941606 40.816306638726566))",1,6
"MULTILINESTRING ((-73.83360742749134 40.82958221998977, -73.83264326175858 40.83018236548523))",26,6
"MULTILINESTRING ((-73.91477300591481 40.83751410085955, -73.91423754080591 40.83810879515627, -73.91383125912098 40.838639045435855))",5,6
"MULTILINESTRING ((-73.90469166471463 40.90178267462315, -73.90602606782618 40.90172505222654))",3,6
"MULTILINESTRING ((-73.89687844568361 40.90104058013572, -73.8978826548096 40.90114786480106))",3,6
"MULTILINESTRING ((-73.92914616973914 40.85309935956847, -73.93053868300805 40.853685012665764))",1,6
"MULTILINESTRING ((-73.91037907076813 40.66073919444775, -73.90998667867586 40.65920278610188))",2,6
"MULTILINESTRING ((-73.9932007171667 40.60253401927303, -73.99097171220915 40.60118455989027))",4,6
"MULTILINESTRING ((-74.15666991018364 40.6202465082143, -74.15686426165729 40.61947877341579))",1,6
"MULTILINESTRING ((-73.9267860256662 40.859944372526606, -73.92722542713224 40.860604268933315))",2,6
"MULTILINESTRING ((-74.00077545474898 40.66122312006741, -74.001360594653 40.66066935973752))",1,6
"MULTILINESTRING ((-74.00455193477922 40.725558816322014, -74.00578122230034 40.725673504202305))",3,6
"MULTILINESTRING ((-73.75675790095322 40.59753508467956, -73.7565957917412 40.59758598144022, -73.75659568567625 40.597586016899434, -73.75659559037817 40.59758605305155, -73.75643980582183 40.59764894907692, -73.75643955688773 40.597649047391904, -73.75643930873315 40.59764917301592, -73.75629192851655 40.59772342389862, -73.756291821724 40.59772347795181, -73.7562917272405 40.59772353169603, -73.75615469410667 40.59780814277817, -73.75615454033743 40.59780824129448, -73.75615439796265 40.59780834921664, -73.75602947599009 40.59790202676157))",1,6
"MULTILINESTRING ((-73.97905731164822 40.761770719223925, -73.9801219427096 40.762222871549945, -73.98074845998082 40.762486595049594))",5,6
"MULTILINESTRING ((-73.97953664759763 40.69617228598375, -73.97887322102333 40.69615934909967))",1,6
"MULTILINESTRING ((-73.9695044719615 40.80032999290875, -73.97100923916177 40.80096750239484))",4,6
"MULTILINESTRING ((-73.9626101074265 40.67184625214017, -73.96126442078989 40.67156359069511))",4,6
"MULTILINESTRING ((-73.93737460969182 40.591995315183304, -73.93698476376954 40.589871128230385))",10,6
"MULTILINESTRING ((-73.99179768837975 40.73850365378345, -73.9901221833309 40.737795660626674))",3,6
"MULTILINESTRING ((-73.90486847215521 40.85869322470882, -73.90572262484287 40.8589929880625))",5,6
"MULTILINESTRING ((-73.90695802213133 40.622708792966684, -73.90530345645955 40.621219808810544))",1,6
"MULTILINESTRING ((-74.00520270656521 40.6465772288047, -74.00299812794165 40.64524553156831))",3,6
"MULTILINESTRING ((-73.85734193901905 40.83255768003468, -73.85567482946975 40.832037594924685))",1,6
"MULTILINESTRING ((-73.91726632656706 40.68330322405065, -73.91461135775113 40.68360560455083))",3,6
"MULTILINESTRING ((-73.93341293289443 40.59675624248568, -73.93305330533315 40.59487228385286))",1,6
"MULTILINESTRING ((-73.91770927133375 40.62371768614063, -73.91618134980726 40.62237664391157))",1,6
"MULTILINESTRING ((-73.95079591283361 40.64434234280726, -73.95066545346141 40.643127397784795))",1,6
"MULTILINESTRING ((-73.97835684724016 40.78820084650791, -73.98085267097055 40.789254684906695))",3,6
"MULTILINESTRING ((-73.98166160755392 40.78366057066701, -73.98296189537207 40.78421062718493, -73.98329701227364 40.784352386356176))",2,6
"MULTILINESTRING ((-74.21523813305333 40.55176036808533, -74.21582410458451 40.551618708840806, -74.21657142800039 40.55144090951925))",2,6
"MULTILINESTRING ((-73.97016463077176 40.684591082736524, -73.96906202032652 40.684157361362736))",2,6
"MULTILINESTRING ((-74.00699029090696 40.7433666512158, -74.00723319074844 40.7434694276505))",6,6
"MULTILINESTRING ((-73.99831219357488 40.69372599522397, -73.99898156755249 40.692350416093916, -73.99899010699912 40.69232290364606, -73.99899025843168 40.692322429377306, -73.99899011934077 40.692321825439784, -73.99898347446089 40.69229238394752, -73.99898330433906 40.69229162688968, -73.9989827453078 40.69229098307691, -73.99896090325542 40.692266165204316, -73.99896046197328 40.69226565239894, -73.99895992318537 40.6922653818373, -73.99892883790051 40.692249928489154))",1,6
"MULTILINESTRING ((-73.93048044588191 40.81052912201584, -73.92854140975219 40.81203722448315))",1,6
"MULTILINESTRING ((-74.03728235187485 40.62263792793432, -74.0378401315405 40.62127474544687))",1,6
"MULTILINESTRING ((-73.93982667856882 40.83849754530551, -73.94103926026338 40.83912753519615))",4,6
"MULTILINESTRING ((-73.95430286588835 40.7118402404937, -73.95387585581152 40.71251626377921))",1,6
"MULTILINESTRING ((-73.91027480018926 40.844882660129, -73.90937430224228 40.8448345094351))",1,6
"MULTILINESTRING ((-73.88372216465639 40.67500895467572, -73.88339803114735 40.67374048447915))",1,6
"MULTILINESTRING ((-74.0092081566999 40.72970647984841, -74.01048801492398 40.72981769096415))",1,6
"MULTILINESTRING ((-74.07286054575489 40.6018720595374, -74.07284238357934 40.60186266747081, -74.07282452546426 40.60185294232821, -74.07280698064889 40.601842891140144, -74.07278976078865 40.60183251942781, -74.07277287490109 40.601821832546584, -74.07275633354477 40.60181083802874, -74.0727401463968 40.60179954139679, -74.07272432181662 40.60178794917917, -74.07270887080246 40.60177606907546, -74.07269380105375 40.60176390711198, -74.07267912158979 40.6017514703194, -74.0726648420907 40.6017387670682, -74.07265096937722 40.60172580388786, -74.07263751268856 40.60171258797643, -74.07262447928808 40.601699128711104, -74.07261187753487 40.601685432452875, -74.07259971359274 40.60167150807699, -74.07258799604196 40.60165736328456, -74.07257673038619 40.60164300628112, -74.07256592476733 40.60162844594075, -74.07255558358985 40.6016136903022, -74.07254571477603 40.60159874840713, -74.0725363229506 40.60158362879677, -74.07252741383782 40.60156834051415, -74.07251899272185 40.60155289210009, -74.07251106466842 40.60153729343569, -74.0725036343013 40.60152155222447, -74.0724967051484 40.60150567901867, -74.07249028271447 40.601489683196526, -74.07248437030484 40.60147357279741))",2,6
"MULTILINESTRING ((-73.88951837704859 40.85180274466448, -73.88891248342017 40.85297937631793))",1,6
"MULTILINESTRING ((-73.87176818451185 40.66654896885681, -73.8716897434384 40.66644315188835, -73.87062063010696 40.66501571578763))",2,6
"MULTILINESTRING ((-73.95705662454336 40.689493328024525, -73.95722195186508 40.689200299757765))",2,6
"MULTILINESTRING ((-74.17205779368834 40.61675352500899, -74.17297752332603 40.61568282849711))",1,6
"MULTILINESTRING ((-73.95779741126489 40.608957440702525, -73.95740601272051 40.60913090797407))",3,6
"MULTILINESTRING ((-73.93102450205511 40.63032912181758, -73.93077281682565 40.627987709045705))",1,6
"MULTILINESTRING ((-74.16204883056837 40.62462534038752, -74.16357770151558 40.624788988233036))",1,6
"MULTILINESTRING ((-73.90793424583286 40.685988088582775, -73.9064863079387 40.68746116188897))",1,6
"MULTILINESTRING ((-73.92319543638276 40.84078815177403, -73.92399509735564 40.84113204841537))",3,6
"MULTILINESTRING ((-73.87737692402533 40.83377120407555, -73.87732429889381 40.83377866793171, -73.87679684035237 40.83385347559548, -73.87676250835572 40.833858344857504, -73.87659435419603 40.83388219286362))",1,6
"MULTILINESTRING ((-73.96078301110701 40.77237298174334, -73.95918180038382 40.7716968234534))",2,6
"MULTILINESTRING ((-73.9719467951965 40.64516421854578, -73.97179834298085 40.644376138716936))",1,6
"MULTILINESTRING ((-74.20100598821496 40.54626955722675, -74.2007028869996 40.54559854517822))",1,6
"MULTILINESTRING ((-73.98412820242746 40.675737104804874, -73.98177482709471 40.67460188231205))",1,6
"MULTILINESTRING ((-73.8855539222013 40.87681481414069, -73.88543066441366 40.87706774422327, -73.88531544894688 40.87733346280318))",1,6
"MULTILINESTRING ((-73.88819105742479 40.87160863751428, -73.88780158179564 40.87191739727311))",289,6
"MULTILINESTRING ((-73.86278608276595 40.6692835698619, -73.86197804544092 40.66939195320613))",119,6
"MULTILINESTRING ((-74.15357354583638 40.619923325538096, -74.15364646930213 40.61986911872308))",4,6
"MULTILINESTRING ((-74.14713889372021 40.541058136405596, -74.14756810165281 40.54054342451205, -74.1479390901537 40.540098522496116, -74.14818769512846 40.539796768383844))",77,6
"MULTILINESTRING ((-74.08844607147829 40.584841169358796, -74.08788926983414 40.58454617131262, -74.0864780733977 40.58379848305975))",13,6
"MULTILINESTRING ((-73.99226680481078 40.72488316092583, -73.99214431374332 40.72521834840735))",163,6
"MULTILINESTRING ((-73.83377031608075 40.85328119437937, -73.83090426285457 40.85310483703287))",3,6
"MULTILINESTRING ((-74.07889535647972 40.62552420480692, -74.07951223712537 40.6248504067877))",25,6
"MULTILINESTRING ((-73.97394031323249 40.64088130926126, -73.97346561636151 40.638495114729324))",26,6
"MULTILINESTRING ((-74.09408671775947 40.576419550322846, -74.09523058549993 40.57518973384893))",1,6
"MULTILINESTRING ((-73.9090671773593 40.624173131580655, -73.9083225830789 40.62384231495613, -73.90820331331349 40.623789323730705))",3,6
"MULTILINESTRING ((-73.93715847223591 40.6637525995347, -73.93489688339332 40.663630114355854, -73.93439127789703 40.663602730611714))",10,6
"MULTILINESTRING ((-73.93113954589 40.66858926586125, -73.93121322198165 40.66782448369413))",2,6
"MULTILINESTRING ((-73.9461705517457 40.77723138198687, -73.94396925059087 40.77629848156651, -73.94381813436515 40.77623723169928))",7,6
"MULTILINESTRING ((-73.92498327270168 40.655693882016735, -73.92401454362462 40.6557547879493))",2,6
"MULTILINESTRING ((-74.01326979484504 40.70455349630546, -74.01332610865533 40.70503078785605))",1,6
"MULTILINESTRING ((-74.08472902414857 40.64746898565995, -74.08109227619673 40.64661150505119))",5,6
"MULTILINESTRING ((-73.94374461154125 40.68250758219715, -73.94091334273165 40.68283361673171))",3,6
"MULTILINESTRING ((-74.07739962148398 40.61208337178672, -74.07654461287397 40.61166476030665))",1,6
"MULTILINESTRING ((-73.96254661084538 40.70044934878255, -73.96223341979386 40.700219527046606, -73.9621797815521 40.700220710101796))",42,6
"MULTILINESTRING ((-73.99858533187148 40.724632346204935, -73.99765666941225 40.725734824159204))",13,6
"MULTILINESTRING ((-73.94707359563763 40.676723148670796, -73.94430332223921 40.676572724525336))",2,6
"MULTILINESTRING ((-73.88769022469585 40.86795677571239, -73.88690646787929 40.86722854935609))",1,6
"MULTILINESTRING ((-74.15016020224526 40.55076844495153, -74.15033097385997 40.550627054608036, -74.15048601600425 40.550474121859, -74.150623421765 40.55031124348565, -74.15074163550646 40.55014023142112, -74.15083957691492 40.549963095327286))",5,6
"MULTILINESTRING ((-73.97370066075197 40.7945793108842, -73.9758123584233 40.79547241579167, -73.97592984736102 40.79552653905524))",6,6
"MULTILINESTRING ((-74.07653707206943 40.63346171128592, -74.07712251000976 40.63230458463575))",1,6
"MULTILINESTRING ((-73.93817722342624 40.596178904687726, -73.93780368220699 40.59622101464389, -73.93767853233041 40.59623512266287, -73.9375575641258 40.596248759045174, -73.93734758080517 40.5962724295512, -73.93725324584902 40.596283063598925, -73.93713298127618 40.59629662034211, -73.93658054061322 40.59635889214836, -73.93647220092483 40.59637110432725, -73.93627060471898 40.59639382710833, -73.93591816568008 40.59643355149181, -73.93579985615155 40.59644688612139, -73.93547557992586 40.59648343495344, -73.93536880990052 40.596541548644744))",1,6
"MULTILINESTRING ((-73.89059489197349 40.860715699794206, -73.89027555570866 40.86110907284803))",3,6
"MULTILINESTRING ((-73.96858360812702 40.80163546976393, -73.9693958428268 40.80198479051489, -73.96950085630186 40.802029953714595, -73.96990233721267 40.80220261630643, -73.9700474216526 40.80226501033981))",3,6
"MULTILINESTRING ((-74.12131698529785 40.565042564378835, -74.12152984209625 40.564815721747415))",1,6
"MULTILINESTRING ((-73.93603211824113 40.81207510450778, -73.93585865422067 40.81209974129261, -73.93494075097765 40.81172917744646))",2,6
"MULTILINESTRING ((-73.95632115140259 40.80311534423392, -73.9577817756759 40.80372822795498))",3,6
"MULTILINESTRING ((-73.91081358355416 40.67752114234111, -73.9098814267455 40.67746939290637))",2,6
"MULTILINESTRING ((-73.95497909166238 40.727568397651105, -73.95413666874818 40.72784778108499))",1,6
"MULTILINESTRING ((-73.86818068837933 40.822945274137695, -73.86780295572238 40.822988921403905))",1,6
"MULTILINESTRING ((-73.98828272245952 40.773406892518615, -73.98834221184475 40.77343350814005, -73.9884457074736 40.77347981240124, -73.98851689693869 40.773511662937324, -73.98865857889606 40.77357505137335, -73.9887479361757 40.77361502954603, -73.98893214233873 40.77369744213447))",2,6
"MULTILINESTRING ((-73.95252222704883 40.79234762222547, -73.9509173709599 40.79167439325312))",2,6
"MULTILINESTRING ((-73.97891172591599 40.7584365383322, -73.98088574583765 40.75927066903294))",1,6
"MULTILINESTRING ((-73.92728492702368 40.832144897656875, -73.92810106517992 40.83250127557449))",1,6
"MULTILINESTRING ((-73.94538173469564 40.66509942242288, -73.94261322617776 40.6649470674229))",2,6
"MULTILINESTRING ((-73.84988017388004 40.88858658156685, -73.84837492632981 40.8881001435887, -73.84796136947269 40.88796648919063, -73.84704957988544 40.88767181587942))",1,6
"MULTILINESTRING ((-73.93738281125627 40.83569072888898, -73.9393751370088 40.83650525449353))",5,6
"MULTILINESTRING ((-73.99619409901132 40.662091364527505, -73.99400419125496 40.66078983590228))",2,6
"MULTILINESTRING ((-73.89983821299022 40.84634404381094, -73.89865790411773 40.845948812956685))",1,6
"MULTILINESTRING ((-73.93463795251574 40.6370981318037, -73.93415122823629 40.63712799416684, -73.93366851123723 40.637157614032745))",1,6
"MULTILINESTRING ((-73.92810106517992 40.83250127557449, -73.92700768218192 40.833917247120034))",1,6
"MULTILINESTRING ((-73.90604399753725 40.8483971203445, -73.90356494902359 40.84790773701889))",1,6
"MULTILINESTRING ((-73.99436092830206 40.69023947958176, -73.99467753898432 40.689582939147265))",2,6
"MULTILINESTRING ((-74.10000469008801 40.58536007329648, -74.10124722949722 40.584247197573696))",2,6
"MULTILINESTRING ((-74.1991047461606 40.551906352428986, -74.19991431641111 40.55173244035964))",2,6
"MULTILINESTRING ((-74.03612991330351 40.632663269752406, -74.03393562519746 40.63214399641737, -74.03344733644003 40.63202844056258))",1,6
"MULTILINESTRING ((-73.95694149658824 40.72706052271143, -73.95674160393438 40.72708102424987, -73.95633497654127 40.72712271775416, -73.95580611518379 40.72729606204495))",1,6
"MULTILINESTRING ((-73.96112689502333 40.72087327992664, -73.95984196515829 40.72007459981129))",1,6
